n,has_partitions,p,q,j,k
23011,True,2,20963,11,1
23027,True,2,22963,6,1
23027,True,2,22003,10,1
23027,True,2,23011,4,1
23021,True,2,6637,14,1
23021,True,2,21997,10,1
23021,True,2,23017,2,1
23017,False,,,,
23029,True,2,23021,3,1
23029,True,2,20981,11,1
23029,True,2,23027,1,1
23029,True,2,22901,7,1
23039,True,2,22783,8,1
23041,True,2,23039,1,1
23057,True,2,23053,2,1
23057,True,2,23041,4,1
23057,True,2,151,8,2
23057,True,2,22993,6,1
23057,True,2,6673,14,1
23053,True,2,23021,5,1
23053,True,2,22541,9,1
23059,True,2,23057,1,1
23059,True,2,23027,5,1
23059,True,2,14867,13,1
23059,True,2,21011,11,1
23071,True,2,22943,7,1
23071,True,2,23039,5,1
23071,True,2,14879,13,1
23071,True,2,23063,3,1
23071,True,2,21023,11,1
23087,True,2,6703,14,1
23087,True,2,22063,10,1
23087,True,2,23071,4,1
23063,True,2,23059,2,1
23063,True,2,22807,8,1
23063,True,2,6679,14,1
23063,True,2,22039,10,1
23081,True,2,23017,6,1
23099,False,,,,
23117,True,2,22861,8,1
23117,True,2,6733,14,1
23117,True,2,22093,10,1
23117,True,2,23053,6,1
23159,True,2,23143,4,1
23143,True,2,14951,13,1
23131,True,2,22619,9,1
23131,True,2,14939,13,1
23131,True,2,23003,7,1
23131,True,2,23099,5,1
23167,True,2,23039,7,1
23167,True,2,23159,3,1
23173,False,,,,
23189,True,2,23173,4,1
23201,True,2,23197,2,1
23203,True,2,22691,9,1
23203,True,2,23201,1,1
23209,True,2,23201,3,1
23209,True,2,23081,7,1
23209,True,2,22697,9,1
23209,True,2,15017,13,1
23197,True,2,23189,3,1
23197,True,2,21149,11,1
23227,True,2,23099,7,1
23227,True,2,21179,11,1
23251,True,2,22739,9,1
23269,True,2,21221,11,1
23269,True,2,15077,13,1
23279,True,2,19183,12,1
23291,True,2,6907,14,1
23291,True,2,23227,6,1
23293,True,2,15101,13,1
23293,True,2,23291,1,1
23297,True,2,23293,2,1
23297,True,2,22273,10,1
23297,True,2,23041,8,1
23327,True,2,23311,4,1
23327,True,2,23071,8,1
23327,True,2,19231,12,1
23327,True,2,22303,10,1
23321,False,,,,
23333,True,2,23269,6,1
23333,True,2,19237,12,1
23333,True,2,6949,14,1
23311,True,2,23279,5,1
23339,False,,,,
23357,True,2,23293,6,1
23369,True,2,19273,12,1
23399,True,2,23143,8,1
23371,True,2,23369,1,1
23371,True,2,22859,9,1
23371,True,2,21323,11,1
23371,True,2,23339,5,1
23417,True,2,139,12,2
23431,True,2,23399,5,1
23431,True,2,21383,11,1
23447,True,2,23431,4,1
23473,True,2,22961,9,1
23459,True,2,23203,8,1
23497,True,2,23369,7,1
23509,False,,,,
23531,False,,,,
23549,True,2,23293,8,1
23539,True,2,23537,1,1
23539,True,2,23027,9,1
23539,True,2,23531,3,1
23539,True,2,21491,11,1
23537,True,2,23473,6,1
23537,True,2,19441,12,1
23557,True,2,23549,3,1
23561,True,2,23497,6,1
23561,True,2,7177,14,1
23561,True,2,23557,2,1
23563,True,2,23561,1,1
23563,True,2,23531,5,1
23581,True,2,23549,5,1
23593,True,2,23561,5,1
23593,True,2,15401,13,1
23593,True,2,23081,9,1
23567,True,2,22543,10,1
23567,True,2,23563,2,1
23567,True,2,23311,8,1
23567,True,2,19471,12,1
23599,True,2,23567,5,1
23599,True,2,23087,9,1
23603,True,2,23599,2,1
23603,True,2,23539,6,1
23603,True,2,19507,12,1
23603,True,2,7219,14,1
23609,True,2,23593,4,1
23629,True,2,23627,1,1
23629,True,2,23117,9,1
23623,False,,,,
23633,True,2,23629,2,1
23627,True,2,23623,2,1
23627,True,2,7243,14,1
23627,True,2,19531,12,1
23627,True,2,23371,8,1
23627,True,2,23563,6,1
23663,True,2,23599,6,1
23663,True,2,22639,10,1
23671,True,2,23669,1,1
23671,True,2,23159,9,1
23671,True,2,23663,3,1
23669,False,,,,
23677,True,2,23549,7,1
23677,True,2,23669,3,1
23687,True,2,23671,4,1
23687,True,2,23431,8,1
23687,True,2,23623,6,1
23689,True,2,23687,1,1
23689,True,2,23561,7,1
23689,True,2,15497,13,1
23741,True,2,23677,6,1
23741,True,2,22717,10,1
23743,True,2,23741,1,1
23743,True,2,15551,13,1
23719,True,2,23687,5,1
23719,True,2,15527,13,1
23747,True,2,23743,2,1
23761,True,2,23753,3,1
23761,True,2,23633,7,1
23761,True,2,15569,13,1
23761,True,2,21713,11,1
23753,True,2,23689,6,1
23753,True,2,7369,14,1
23753,True,2,23497,8,1
23773,True,2,23741,5,1
23773,True,2,15581,13,1
23767,False,,,,
23789,True,2,23773,4,1
23801,True,2,22777,10,1
23801,True,2,7417,14,1
23813,True,2,23557,8,1
23813,True,2,19717,12,1
23827,True,2,23819,3,1
23831,True,2,23767,6,1
23831,True,2,22807,10,1
23831,True,2,23827,2,1
23819,True,2,23563,8,1
23833,True,2,23801,5,1
23833,True,2,23831,1,1
23833,True,2,23321,9,1
23833,True,2,15641,13,1
23857,False,,,,
23879,True,2,23623,8,1
23869,True,2,21821,11,1
23869,True,2,23357,9,1
23869,True,2,23741,7,1
23873,True,2,23857,4,1
23873,True,2,23869,2,1
23873,True,2,7489,14,1
23873,True,2,19777,12,1
23887,True,2,23879,3,1
23887,True,2,21839,11,1
23893,False,,,,
23899,True,2,21851,11,1
23911,True,2,23909,1,1
23911,True,2,23399,9,1
23911,True,2,23879,5,1
23911,True,2,21863,11,1
23909,True,2,19813,12,1
23909,True,2,23893,4,1
23917,True,2,23909,3,1
23917,True,2,23789,7,1
23957,True,2,19861,12,1
23957,True,2,7573,14,1
23957,True,2,23893,6,1
23929,True,2,21881,11,1
23929,True,2,15737,13,1
23929,True,2,23417,9,1
23929,True,2,23801,7,1
23977,True,2,21929,11,1
23971,True,2,23459,9,1
23981,True,2,23917,6,1
23981,True,2,23977,2,1
23993,True,2,23977,4,1
23993,True,2,23929,6,1
24001,True,2,15809,13,1
24001,True,2,23873,7,1
24001,True,2,23993,3,1
24019,False,,,,
24007,True,2,23879,7,1
24023,True,2,19927,12,1
24023,True,2,23767,8,1
24023,True,2,24019,2,1
24023,True,2,24007,4,1
24023,True,2,7639,14,1
24029,True,2,23773,8,1
24043,True,2,23531,9,1
24049,True,2,23537,9,1
24071,True,2,24007,6,1
24071,True,2,7687,14,1
24077,True,2,24061,4,1
24077,True,2,23053,10,1
24061,True,2,22013,11,1
24061,True,2,24029,5,1
24061,True,2,23549,9,1
24097,False,,,,
24091,True,2,24083,3,1
24083,True,2,23059,10,1
24083,True,2,23827,8,1
24083,True,2,24019,6,1
24083,True,2,7699,14,1
24103,True,2,24071,5,1
24107,True,2,20011,12,1
24107,True,2,24103,2,1
24107,True,2,24091,4,1
24107,True,2,7723,14,1
24107,True,2,24043,6,1
24109,True,2,24077,5,1
24109,True,2,24107,1,1
24109,True,2,23981,7,1
24121,True,2,24113,3,1
24121,True,2,22073,11,1
24121,True,2,23609,9,1
24121,True,2,23993,7,1
24113,True,2,23857,8,1
24113,True,2,24097,4,1
24113,True,2,24049,6,1
24113,True,2,24109,2,1
24133,False,,,,
24137,True,2,7753,14,1
24137,True,2,24133,2,1
24137,True,2,24121,4,1
24179,False,,,,
24181,True,2,22133,11,1
24181,True,2,24179,1,1
24181,True,2,23669,9,1
24151,True,2,15959,13,1
24151,True,2,24023,7,1
24169,True,2,24137,5,1
24197,True,2,24181,4,1
24197,True,2,24133,6,1
24197,True,2,20101,12,1
24197,True,2,23173,10,1
24203,True,2,20107,12,1
24223,False,,,,
24239,True,2,24223,4,1
24239,True,2,20143,12,1
24247,True,2,24239,3,1
24229,True,2,24197,5,1
24251,True,2,7867,14,1
24251,True,2,24247,2,1
24251,True,2,23227,10,1
24281,False,,,,
24317,True,2,24061,8,1
24317,True,2,23293,10,1
24317,True,2,7933,14,1
24329,True,2,20233,12,1
24359,True,2,24103,8,1
24337,True,2,24329,3,1
24371,False,,,,
24379,True,2,16187,13,1
24379,True,2,24251,7,1
24379,True,2,24371,3,1
24391,True,2,23879,9,1
24391,True,2,22343,11,1
24391,True,2,29,1,3
24391,True,2,24359,5,1
24373,True,2,24371,1,1
24413,False,,,,
24407,True,2,24151,8,1
24407,True,2,24391,4,1
24421,True,2,23909,9,1
24421,True,2,24419,1,1
24421,True,2,24413,3,1
24421,True,2,29,5,3
24421,True,2,16229,13,1
24439,True,2,22391,11,1
24439,True,2,24407,5,1
24443,True,2,24379,6,1
24443,True,2,24439,2,1
24443,True,2,8059,14,1
24443,True,2,20347,12,1
24419,True,2,20323,12,1
24469,True,2,23957,9,1
24473,True,2,8089,14,1
24473,True,2,24469,2,1
24481,True,2,24473,3,1
24481,True,2,22433,11,1
24509,False,,,,
24499,True,2,24371,7,1
24517,True,2,24509,3,1
24517,True,2,29,7,3
24517,True,2,22469,11,1
24527,True,2,20431,12,1
24533,True,2,24517,4,1
24533,True,2,24469,6,1
24533,True,2,23509,10,1
24547,True,2,24419,7,1
24551,True,2,8167,14,1
24551,True,2,24547,2,1
24571,True,2,24443,7,1
24593,True,2,8209,14,1
24593,True,2,24337,8,1
24623,True,2,23599,10,1
24631,True,2,24623,3,1
24611,True,2,24547,6,1
24659,True,2,20563,12,1
24677,True,2,24421,8,1
24677,True,2,8293,14,1
24671,True,2,8287,14,1
24691,True,2,24659,5,1
24691,True,2,24683,3,1
24691,True,2,22643,11,1
24691,True,2,24179,9,1
24683,False,,,,
24733,False,,,,
24697,False,,,,
24709,True,2,24197,9,1
24709,True,2,24677,5,1
24749,True,2,24733,4,1
24763,True,2,24251,9,1
24767,True,2,23743,10,1
24767,True,2,24763,2,1
24781,True,2,24749,5,1
24799,True,2,24767,5,1
24799,True,2,24671,7,1
24799,True,2,22751,11,1
24799,True,2,16607,13,1
24809,True,2,24793,4,1
24793,True,2,24281,9,1
24821,False,,,,
24841,True,2,24809,5,1
24841,True,2,16649,13,1
24841,True,2,24329,9,1
24847,False,,,,
24859,True,2,24851,3,1
24859,True,2,22811,11,1
24851,True,2,8467,14,1
24851,True,2,24847,2,1
24851,True,2,23827,10,1
24877,True,2,24749,7,1
24889,False,,,,
24907,True,2,22859,11,1
24919,True,2,24407,9,1
24919,True,2,22871,11,1
24919,True,2,24917,1,1
24923,True,2,24907,4,1
24923,True,2,23899,10,1
24923,True,2,24859,6,1
24923,True,2,8539,14,1
24923,True,2,24919,2,1
24917,True,2,23893,10,1
24943,False,,,,
24953,True,2,24697,8,1
24953,True,2,20857,12,1
24953,True,2,24889,6,1
24953,True,2,23929,10,1
24967,False,,,,
24971,True,2,24967,2,1
24971,True,2,24907,6,1
24977,False,,,,
24979,True,2,24977,1,1
24979,True,2,24851,7,1
24979,True,2,24971,3,1
24979,True,2,16787,13,1
24989,True,2,24733,8,1
25013,True,2,8629,14,1
25031,True,2,24007,10,1
25031,True,2,8647,14,1
25031,True,2,24967,6,1
25037,True,2,25033,2,1
25037,True,2,24781,8,1
25033,True,2,25031,1,1
25057,False,,,,
25073,True,2,25057,4,1
25073,True,2,8689,14,1
25073,True,2,24049,10,1
25087,True,2,23039,11,1
25111,True,2,23063,11,1
25097,True,2,24841,8,1
25097,True,2,25033,6,1
25097,True,2,21001,12,1
25097,True,2,8713,14,1
25117,True,2,24989,7,1
25127,True,2,24103,10,1
25127,True,2,25111,4,1
25127,True,2,21031,12,1
25147,True,2,23099,11,1
25121,True,2,25057,6,1
25121,True,2,25117,2,1
25121,True,2,24097,10,1
25121,True,2,8737,14,1
25163,True,2,25147,4,1
25163,True,2,8779,14,1
25163,True,2,24907,8,1
25163,True,2,21067,12,1
25169,True,2,25153,4,1
25171,True,2,24659,9,1
25171,True,2,16979,13,1
25171,True,2,25169,1,1
25171,True,2,25163,3,1
25153,True,2,25121,5,1
25183,True,2,24671,9,1
25189,True,2,24677,9,1
25229,False,,,,
25219,True,2,17027,13,1
25237,True,2,23189,11,1
25237,True,2,25229,3,1
25243,False,,,,
25253,True,2,21157,12,1
25253,True,2,24229,10,1
25253,True,2,25237,4,1
25253,True,2,25189,6,1
25247,True,2,25243,2,1
25247,True,2,25183,6,1
25247,True,2,8863,14,1
25247,True,2,24223,10,1
25261,True,2,25229,5,1
25261,True,2,24749,9,1
25261,True,2,25253,3,1
25301,True,2,25237,6,1
25309,True,2,25307,1,1
25309,True,2,17117,13,1
25309,True,2,25301,3,1
25321,True,2,24809,9,1
25303,True,2,25301,1,1
25307,True,2,25303,2,1
25307,True,2,25243,6,1
25307,True,2,21211,12,1
25307,True,2,8923,14,1
25339,True,2,25307,5,1
25339,True,2,23291,11,1
25343,True,2,21247,12,1
25343,True,2,25087,8,1
25343,True,2,25339,2,1
25349,False,,,,
25357,True,2,25349,3,1
25357,True,2,25229,7,1
25367,True,2,25111,8,1
25367,True,2,25303,6,1
25373,True,2,21277,12,1
25373,True,2,25357,4,1
25373,True,2,25309,6,1
25373,True,2,25117,8,1
25409,True,2,21313,12,1
25409,True,2,25153,8,1
25391,True,2,9007,14,1
25411,True,2,25409,1,1
25423,True,2,17231,13,1
25423,True,2,25391,5,1
25439,True,2,25183,8,1
25439,True,2,25423,4,1
25453,False,,,,
25457,True,2,25453,2,1
25447,True,2,25439,3,1
25447,True,2,23399,11,1
25469,True,2,25453,4,1
25463,True,2,24439,10,1
25463,True,2,25447,4,1
25471,True,2,25469,1,1
25471,True,2,25343,7,1
25471,True,2,25463,3,1
25471,True,2,25439,5,1
25523,True,2,24499,10,1
25537,True,2,25409,7,1
25541,True,2,9157,14,1
25541,True,2,24517,10,1
25541,True,2,25537,2,1
25561,False,,,,
25579,True,2,25577,1,1
25579,True,2,17387,13,1
25579,True,2,23531,11,1
25583,True,2,25579,2,1
25583,True,2,21487,12,1
25583,True,2,9199,14,1
25577,True,2,25321,8,1
25577,True,2,21481,12,1
25577,True,2,25561,4,1
25589,True,2,21493,12,1
25603,True,2,25601,1,1
25601,True,2,25537,6,1
25609,True,2,17417,13,1
25609,True,2,25097,9,1
25609,True,2,25577,5,1
25609,True,2,25601,3,1
25609,True,2,23561,11,1
25621,True,2,25589,5,1
25639,True,2,25127,9,1
25633,True,2,25601,5,1
25633,True,2,25121,9,1
25643,True,2,25639,2,1
25643,True,2,25579,6,1
25667,True,2,25411,8,1
25667,True,2,9283,14,1
25667,True,2,25603,6,1
25673,True,2,25609,6,1
25673,True,2,157,10,2
25673,True,2,21577,12,1
25673,True,2,25657,4,1
25657,True,2,23609,11,1
25679,True,2,25423,8,1
25703,True,2,25447,8,1
25703,True,2,9319,14,1
25703,True,2,25639,6,1
25717,True,2,25589,7,1
25717,True,2,23669,11,1
25693,False,,,,
25733,True,2,24709,10,1
25733,True,2,25717,4,1
25733,True,2,9349,14,1
25741,True,2,25733,3,1
25741,True,2,25229,9,1
25747,False,,,,
25759,True,2,25247,9,1
25763,True,2,25747,4,1
25763,True,2,25759,2,1
25771,True,2,25763,3,1
25771,True,2,25643,7,1
25771,True,2,17579,13,1
25793,True,2,25537,8,1
25793,True,2,97,14,2
25799,False,,,,
25801,True,2,25799,1,1
25801,True,2,25793,3,1
25801,True,2,23753,11,1
25801,True,2,25673,7,1
25801,True,2,17609,13,1
25819,True,2,17627,13,1
25819,True,2,25307,9,1
25841,False,,,,
25847,True,2,21751,12,1
25847,True,2,9463,14,1
25849,True,2,25847,1,1
25849,True,2,17657,13,1
25849,True,2,25841,3,1
25849,True,2,23801,11,1
25867,True,2,23819,11,1
25889,True,2,25873,4,1
25889,True,2,25633,8,1
25903,True,2,25391,9,1
25873,True,2,25841,5,1
25873,True,2,17681,13,1
25913,True,2,25849,6,1
25913,True,2,21817,12,1
25913,True,2,24889,10,1
25913,True,2,25657,8,1
25931,True,2,25867,6,1
25931,True,2,24907,10,1
25931,True,2,9547,14,1
25919,True,2,25903,4,1
25933,True,2,25931,1,1
25939,True,2,17747,13,1
25939,True,2,25931,3,1
25943,True,2,25939,2,1
25943,True,2,24919,10,1
25951,True,2,25943,3,1
25951,True,2,25919,5,1
25951,True,2,25439,9,1
25969,True,2,25457,9,1
25969,True,2,25841,7,1
25997,True,2,25981,4,1
25997,True,2,9613,14,1
25997,True,2,25933,6,1
25997,True,2,25741,8,1
25981,True,2,25469,9,1
25981,True,2,17789,13,1
25999,True,2,25997,1,1
25999,True,2,17807,13,1
26017,True,2,25889,7,1
26021,True,2,26017,2,1
26003,True,2,25747,8,1
26003,True,2,24979,10,1
26003,True,2,9619,14,1
26003,True,2,25939,6,1
26003,True,2,25999,2,1
26041,True,2,25913,7,1
26041,True,2,23993,11,1
26053,True,2,26021,5,1
26053,True,2,25541,9,1
26029,True,2,23981,11,1
26029,True,2,25997,5,1
26029,True,2,17837,13,1
26029,True,2,26021,3,1
26083,True,2,17891,13,1
26099,True,2,26083,4,1
26099,True,2,22003,12,1
26107,True,2,26099,3,1
26119,True,2,26111,3,1
26119,True,2,24071,11,1
26113,True,2,17921,13,1
26113,True,2,25601,9,1
26113,True,2,26111,1,1
26141,True,2,25117,10,1
26111,True,2,26107,2,1
26111,True,2,25087,10,1
26153,True,2,9769,14,1
26161,True,2,24113,11,1
26161,True,2,26153,3,1
26183,True,2,26119,6,1
26171,True,2,26107,6,1
26171,True,2,25147,10,1
26171,True,2,9787,14,1
26177,True,2,26161,4,1
26177,True,2,26113,6,1
26177,True,2,25153,10,1
26203,True,2,26171,5,1
26189,True,2,25933,8,1
26189,True,2,22093,12,1
26209,True,2,26177,5,1
26227,True,2,26099,7,1
26227,True,2,24179,11,1
26237,True,2,25981,8,1
26249,True,2,22153,12,1
26263,True,2,26261,1,1
26251,True,2,18059,13,1
26251,True,2,24203,11,1
26251,True,2,26249,1,1
26261,True,2,25237,10,1
26267,True,2,22171,12,1
26267,True,2,25243,10,1
26267,True,2,9883,14,1
26267,True,2,26263,2,1
26267,True,2,26251,4,1
26267,True,2,26203,6,1
26293,True,2,26261,5,1
26297,True,2,26293,2,1
26297,True,2,149,12,2
26297,True,2,26041,8,1
26309,True,2,26293,4,1
26309,True,2,26053,8,1
26317,True,2,26189,7,1
26317,True,2,26309,3,1
26321,True,2,26317,2,1
26339,True,2,26083,8,1
26371,True,2,26339,5,1
26387,True,2,22291,12,1
26387,True,2,26371,4,1
26357,True,2,26293,6,1
26357,True,2,9973,14,1
26347,True,2,26339,3,1
26393,True,2,10009,14,1
26399,True,2,22303,12,1
26423,True,2,26407,4,1
26423,True,2,10039,14,1
26417,True,2,26161,8,1
26407,True,2,24359,11,1
26407,True,2,26399,3,1
26431,True,2,26399,5,1
26431,True,2,26423,3,1
26431,True,2,25919,9,1
26437,True,2,29,11,3
26437,True,2,26309,7,1
26449,True,2,26417,5,1
26449,True,2,18257,13,1
26449,True,2,26321,7,1
26479,True,2,18287,13,1
26489,False,,,,
26459,True,2,26203,8,1
26501,True,2,26497,2,1
26501,True,2,26437,6,1
26513,True,2,26497,4,1
26513,True,2,26449,6,1
26497,True,2,26489,3,1
26557,True,2,24509,11,1
26539,False,,,,
26561,True,2,26497,6,1
26561,True,2,26557,2,1
26561,True,2,10177,14,1
26561,True,2,25537,10,1
26573,True,2,163,2,2
26573,True,2,26317,8,1
26573,True,2,26557,4,1
26591,False,,,,
26627,True,2,25603,10,1
26627,True,2,26371,8,1
26627,True,2,22531,12,1
26627,True,2,10243,14,1
26597,True,2,22501,12,1
26647,False,,,,
26641,True,2,26633,3,1
26641,True,2,26513,7,1
26641,True,2,24593,11,1
26633,True,2,25609,10,1
26633,True,2,163,6,2
26681,True,2,25657,10,1
26669,True,2,22573,12,1
26687,True,2,26431,8,1
26687,True,2,10303,14,1
26687,True,2,26683,2,1
26683,True,2,26681,1,1
26683,True,2,26171,9,1
26693,True,2,26437,8,1
26701,True,2,26669,5,1
26701,True,2,26189,9,1
26701,True,2,26693,3,1
26701,True,2,26573,7,1
26701,True,2,26699,1,1
26713,True,2,26711,1,1
26713,True,2,26681,5,1
26713,True,2,18521,13,1
26699,True,2,26683,4,1
26711,True,2,26647,6,1
26723,False,,,,
26717,True,2,26701,4,1
26717,True,2,26713,2,1
26717,True,2,25693,10,1
26717,True,2,10333,14,1
26717,True,2,22621,12,1
26731,True,2,18539,13,1
26731,True,2,24683,11,1
26731,True,2,26723,3,1
26731,True,2,26699,5,1
26731,True,2,26729,1,1
26729,True,2,26713,4,1
26737,True,2,26729,3,1
26759,False,,,,
26777,True,2,26713,6,1
26801,True,2,26737,6,1
26783,True,2,10399,14,1
26783,True,2,25759,10,1
26821,True,2,26693,7,1
26821,True,2,26309,9,1
26821,True,2,26813,3,1
26813,True,2,22717,12,1
26813,True,2,10429,14,1
26813,True,2,26557,8,1
26833,True,2,26801,5,1
26833,True,2,26321,9,1
26861,True,2,10477,14,1
26849,True,2,26833,4,1
26839,True,2,26711,7,1
26879,True,2,22783,12,1
26879,True,2,26863,4,1
26881,True,2,26849,5,1
26881,True,2,26879,1,1
26863,True,2,26861,1,1
26863,True,2,18671,13,1
26891,True,2,25867,10,1
26893,True,2,26891,1,1
26893,True,2,26861,5,1
26893,True,2,18701,13,1
26903,True,2,26647,8,1
26903,True,2,22807,12,1
26903,True,2,26839,6,1
26927,True,2,25903,10,1
26927,True,2,26863,6,1
26921,False,,,,
26947,False,,,,
26951,True,2,10567,14,1
26951,True,2,26947,2,1
26981,True,2,10597,14,1
26953,True,2,26921,5,1
26953,True,2,26951,1,1
26987,True,2,26731,8,1
26959,True,2,26927,5,1
26959,True,2,26951,3,1
26993,True,2,25969,10,1
26993,True,2,26737,8,1
26993,True,2,103,14,2
27017,True,2,22921,12,1
27017,True,2,26953,6,1
27031,True,2,18839,13,1
27031,True,2,26903,7,1
27011,True,2,26947,6,1
27011,True,2,10627,14,1
27043,True,2,27011,5,1
27059,True,2,27043,4,1
27059,True,2,22963,12,1
27061,True,2,25013,11,1
27061,True,2,27059,1,1
27061,True,2,18869,13,1
27067,True,2,27059,3,1
27073,True,2,26561,9,1
27077,True,2,27061,4,1
27077,True,2,27073,2,1
27077,True,2,26053,10,1
27077,True,2,26821,8,1
27091,True,2,27059,5,1
27091,True,2,18899,13,1
27103,True,2,26591,9,1
27103,True,2,18911,13,1
27109,True,2,26597,9,1
27109,True,2,27077,5,1
27109,True,2,27107,1,1
27109,True,2,18917,13,1
27109,True,2,26981,7,1
27107,True,2,10723,14,1
27107,True,2,27091,4,1
27107,True,2,27103,2,1
27107,True,2,23011,12,1
27107,True,2,26083,10,1
27107,True,2,27043,6,1
27127,False,,,,
27179,False,,,,
27143,True,2,26119,10,1
27143,True,2,27127,4,1
27197,False,,,,
27191,True,2,27127,6,1
27211,True,2,25163,11,1
27211,True,2,26699,9,1
27211,True,2,27179,5,1
27241,True,2,27239,1,1
27241,True,2,26729,9,1
27239,True,2,23143,12,1
27253,False,,,,
27259,False,,,,
27271,True,2,26759,9,1
27271,True,2,19079,13,1
27271,True,2,27143,7,1
27271,True,2,27239,5,1
27277,True,2,25229,11,1
27281,True,2,27277,2,1
27283,True,2,27281,1,1
27299,True,2,27043,8,1
27299,True,2,23203,12,1
27299,True,2,27283,4,1
27337,True,2,27329,3,1
27329,True,2,27073,8,1
27367,True,2,27239,7,1
27361,True,2,26849,9,1
27361,True,2,27329,5,1
27397,True,2,25349,11,1
27409,True,2,27407,1,1
27409,True,2,27281,7,1
27407,True,2,23311,12,1
27427,True,2,27299,7,1
27437,False,,,,
27431,True,2,27367,6,1
27431,True,2,11047,14,1
27431,True,2,27427,2,1
27431,True,2,26407,10,1
27457,True,2,27329,7,1
27457,True,2,27449,3,1
27457,True,2,25409,11,1
27449,False,,,,
27479,False,,,,
27481,True,2,27449,5,1
27481,True,2,27479,1,1
27481,True,2,19289,13,1
27487,True,2,27479,3,1
27487,True,2,25439,11,1
27509,True,2,27253,8,1
27527,True,2,23431,12,1
27527,True,2,27271,8,1
27539,True,2,27283,8,1
27551,True,2,27487,6,1
27529,True,2,27527,1,1
27529,True,2,27017,9,1
27541,True,2,27509,5,1
27541,True,2,27539,1,1
27581,True,2,11197,14,1
27581,True,2,26557,10,1
27583,True,2,27581,1,1
27583,True,2,27551,5,1
27583,True,2,19391,13,1
27611,False,,,,
27617,True,2,27361,8,1
27631,True,2,25583,11,1
27647,True,2,27631,4,1
27647,True,2,27583,6,1
27653,True,2,23557,12,1
27653,True,2,27397,8,1
27689,True,2,23593,12,1
27689,True,2,27673,4,1
27673,False,,,,
27691,True,2,25643,11,1
27691,True,2,27689,1,1
27691,True,2,27179,9,1
27697,True,2,27689,3,1
27733,True,2,19541,13,1
27733,True,2,27701,5,1
27737,True,2,27733,2,1
27737,True,2,26713,10,1
27737,True,2,27673,6,1
27737,True,2,11353,14,1
27737,True,2,27481,8,1
27701,True,2,27697,2,1
27701,True,2,11317,14,1
27739,True,2,27737,1,1
27739,True,2,27611,7,1
27743,True,2,27487,8,1
27743,True,2,27739,2,1
27751,True,2,27749,1,1
27751,True,2,19559,13,1
27751,True,2,27743,3,1
27751,True,2,25703,11,1
27751,True,2,27239,9,1
27763,True,2,19571,13,1
27749,True,2,27733,4,1
27767,True,2,27751,4,1
27767,True,2,23671,12,1
27767,True,2,11383,14,1
27767,True,2,27763,2,1
27779,True,2,27763,4,1
27773,True,2,23677,12,1
27791,False,,,,
27793,True,2,27791,1,1
27793,True,2,27281,9,1
27799,True,2,27791,3,1
27799,True,2,27767,5,1
27817,True,2,27689,7,1
27817,True,2,27809,3,1
27803,True,2,27739,6,1
27803,True,2,27799,2,1
27809,True,2,27793,4,1
27823,True,2,27791,5,1
27827,True,2,11443,14,1
27827,True,2,27823,2,1
27827,True,2,27763,6,1
27883,True,2,27851,5,1
27851,True,2,27847,2,1
27851,True,2,11467,14,1
27847,True,2,25799,11,1
27893,True,2,167,2,2
27901,True,2,19709,13,1
27901,True,2,27893,3,1
27901,True,2,27773,7,1
27917,True,2,27901,4,1
27917,True,2,26893,10,1
27941,False,,,,
27943,True,2,19751,13,1
27943,True,2,27431,9,1
27943,True,2,27941,1,1
27919,True,2,27917,1,1
27919,True,2,27791,7,1
27919,True,2,27407,9,1
27919,True,2,19727,13,1
27947,True,2,27691,8,1
27947,True,2,27883,6,1
27947,True,2,27943,2,1
27961,True,2,25913,11,1
27961,True,2,27953,3,1
27961,True,2,27449,9,1
27953,True,2,23857,12,1
27953,True,2,167,6,2
27953,True,2,27697,8,1
27983,True,2,27919,6,1
27983,True,2,26959,10,1
27983,True,2,27967,4,1
27983,True,2,23887,12,1
27967,True,2,25919,11,1
27997,False,,,,
28001,True,2,27997,2,1
28001,True,2,11617,14,1
28019,True,2,27763,8,1
28031,True,2,28027,2,1
28031,True,2,27967,6,1
28027,True,2,28019,3,1
28051,True,2,26003,11,1
28051,True,2,27539,9,1
28051,True,2,28019,5,1
28057,False,,,,
28069,True,2,27941,7,1
28069,True,2,26021,11,1
28087,False,,,,
28081,True,2,19889,13,1
28081,True,2,27953,7,1
28097,True,2,28081,4,1
28097,True,2,27073,10,1
28097,True,2,24001,12,1
28099,True,2,28097,1,1
28109,False,,,,
28151,True,2,28087,6,1
28151,True,2,27127,10,1
28123,True,2,27611,9,1
28111,True,2,28109,1,1
28111,True,2,19919,13,1
28111,True,2,27983,7,1
28163,True,2,28099,6,1
28163,True,2,11779,14,1
28181,False,,,,
28183,True,2,28151,5,1
28183,True,2,28181,1,1
28183,True,2,19991,13,1
28211,True,2,11827,14,1
28201,True,2,27689,9,1
28201,True,2,26153,11,1
28219,True,2,26171,11,1
28219,True,2,28211,3,1
28229,True,2,24133,12,1
28279,True,2,28277,1,1
28279,True,2,28151,7,1
28279,True,2,27767,9,1
28277,True,2,24181,12,1
28277,True,2,27253,10,1
28283,True,2,28027,8,1
28283,True,2,28219,6,1
28283,True,2,28279,2,1
28283,True,2,27259,10,1
28289,False,,,,
28297,True,2,28289,3,1
